"code.target","code.source","Relationship","adjustment","group.id"
84489,84593,"n:n","1988 to 1976",3
84489,84594,"n:n","1988 to 1976",3
84489,84599,"n:n","1988 to 1976",3
84511,84311,"n:n","1988 to 1976",3
84511,84312,"n:n","1988 to 1976",3
84511,84313,"n:n","1988 to 1976",3
84511,84319,"n:n","1988 to 1976",3
84511,84321,"n:n","1988 to 1976",3
84511,84322,"n:n","1988 to 1976",3
84511,84323,"n:n","1988 to 1976",3
84511,84329,"n:n","1988 to 1976",3
84511,84331,"n:n","1988 to 1976",3
84511,84332,"n:n","1988 to 1976",3
84511,84333,"n:n","1988 to 1976",3
84511,84339,"n:n","1988 to 1976",3
84511,84341,"n:n","1988 to 1976",3
84511,84342,"n:n","1988 to 1976",3
84511,84343,"n:n","1988 to 1976",3
84511,84349,"n:n","1988 to 1976",3
84511,84351,"n:n","1988 to 1976",3
84511,84352,"n:n","1988 to 1976",3
84511,84359,"n:n","1988 to 1976",3
84511,84392,"n:n","1988 to 1976",3
84511,84393,"n:n","1988 to 1976",3
84511,84394,"n:n","1988 to 1976",3
84511,84399,"n:n","1988 to 1976",3
84511,84431,"n:n","1988 to 1976",3
84511,84432,"n:n","1988 to 1976",3
84511,84439,"n:n","1988 to 1976",3
84511,84714,"n:n","1988 to 1976",3
84511,84719,"n:n","1988 to 1976",3
84512,84511,"n:n","1988 to 1976",3
84512,84512,"n:n","1988 to 1976",3
84512,84513,"n:n","1988 to 1976",3
84512,84514,"n:n","1988 to 1976",3
84512,84519,"n:n","1988 to 1976",3
84512,84521,"n:n","1988 to 1976",3
84512,84522,"n:n","1988 to 1976",3
84512,84523,"n:n","1988 to 1976",3
84512,84524,"n:n","1988 to 1976",3
84512,84529,"n:n","1988 to 1976",3
84512,84591,"n:n","1988 to 1976",3
84512,84592,"n:n","1988 to 1976",3
84512,84593,"n:n","1988 to 1976",3
84512,84594,"n:n","1988 to 1976",3
84512,84599,"n:n","1988 to 1976",3
84512,84611,"n:n","1988 to 1976",3
84512,84619,"n:n","1988 to 1976",3
84512,84629,"n:n","1988 to 1976",3
84512,84631,"n:n","1988 to 1976",3
84512,84634,"n:n","1988 to 1976",3
84512,84641,"n:n","1988 to 1976",3
84512,84649,"n:n","1988 to 1976",3
84512,84721,"n:n","1988 to 1976",3
84512,84722,"n:n","1988 to 1976",3
84521,84211,"n:n","1988 to 1976",3
84521,84219,"n:n","1988 to 1976",3
84521,84221,"n:n","1988 to 1976",3
84521,84222,"n:n","1988 to 1976",3
84521,84223,"n:n","1988 to 1976",3
84521,84229,"n:n","1988 to 1976",3
84521,84231,"n:n","1988 to 1976",3
84521,84232,"n:n","1988 to 1976",3
84521,84233,"n:n","1988 to 1976",3
84521,84239,"n:n","1988 to 1976",3
84521,84241,"n:n","1988 to 1976",3
84521,84242,"n:n","1988 to 1976",3
84521,84243,"n:n","1988 to 1976",3
84521,84249,"n:n","1988 to 1976",3
84521,84292,"n:n","1988 to 1976",3
84521,84293,"n:n","1988 to 1976",3
84521,84294,"n:n","1988 to 1976",3
84521,84299,"n:n","1988 to 1976",3
84521,84311,"n:n","1988 to 1976",3
84521,84312,"n:n","1988 to 1976",3
84521,84313,"n:n","1988 to 1976",3
84521,84319,"n:n","1988 to 1976",3
84521,84321,"n:n","1988 to 1976",3
84521,84322,"n:n","1988 to 1976",3
84521,84323,"n:n","1988 to 1976",3
84521,84329,"n:n","1988 to 1976",3
84521,84331,"n:n","1988 to 1976",3
84521,84332,"n:n","1988 to 1976",3
84521,84333,"n:n","1988 to 1976",3
84521,84339,"n:n","1988 to 1976",3
84521,84341,"n:n","1988 to 1976",3
84521,84342,"n:n","1988 to 1976",3
84521,84343,"n:n","1988 to 1976",3
84521,84349,"n:n","1988 to 1976",3
84521,84351,"n:n","1988 to 1976",3
84521,84352,"n:n","1988 to 1976",3
84521,84359,"n:n","1988 to 1976",3
84521,84392,"n:n","1988 to 1976",3
84521,84393,"n:n","1988 to 1976",3
84521,84394,"n:n","1988 to 1976",3
84521,84399,"n:n","1988 to 1976",3
84521,84411,"n:n","1988 to 1976",3
84521,84412,"n:n","1988 to 1976",3
84521,84419,"n:n","1988 to 1976",3
84521,84421,"n:n","1988 to 1976",3
84521,84422,"n:n","1988 to 1976",3
84521,84429,"n:n","1988 to 1976",3
84521,84431,"n:n","1988 to 1976",3
84521,84432,"n:n","1988 to 1976",3
84521,84439,"n:n","1988 to 1976",3
84522,84291,"n:n","1988 to 1976",3
84522,84411,"n:n","1988 to 1976",3
84522,84412,"n:n","1988 to 1976",3
84522,84419,"n:n","1988 to 1976",3
84522,84421,"n:n","1988 to 1976",3
84522,84422,"n:n","1988 to 1976",3
84522,84429,"n:n","1988 to 1976",3
84523,84391,"n:n","1988 to 1976",3
84523,84431,"n:n","1988 to 1976",3
84523,84432,"n:n","1988 to 1976",3
84523,84439,"n:n","1988 to 1976",3
84524,84511,"n:n","1988 to 1976",3
84524,84512,"n:n","1988 to 1976",3
84524,84513,"n:n","1988 to 1976",3
84524,84514,"n:n","1988 to 1976",3
84524,84519,"n:n","1988 to 1976",3
84524,84521,"n:n","1988 to 1976",3
84524,84522,"n:n","1988 to 1976",3
84524,84523,"n:n","1988 to 1976",3
84524,84524,"n:n","1988 to 1976",3
84524,84529,"n:n","1988 to 1976",3
84524,84591,"n:n","1988 to 1976",3
84524,84592,"n:n","1988 to 1976",3
84524,84593,"n:n","1988 to 1976",3
84524,84594,"n:n","1988 to 1976",3
84524,84599,"n:n","1988 to 1976",3
84524,84723,"n:n","1988 to 1976",3
84551,84651,"1:1","1988 to 1976",NA
84552,84652,"1:1","1988 to 1976",NA
84561,84293,"n:n","1988 to 1976",3
84561,84294,"n:n","1988 to 1976",3
84561,84299,"n:n","1988 to 1976",3
84562,84591,"n:n","1988 to 1976",3
84562,84592,"n:n","1988 to 1976",3
84562,84593,"n:n","1988 to 1976",3
84562,84594,"n:n","1988 to 1976",3
84562,84599,"n:n","1988 to 1976",3
84562,84723,"n:n","1988 to 1976",3
84563,84392,"n:n","1988 to 1976",3
84563,84393,"n:n","1988 to 1976",3
84563,84394,"n:n","1988 to 1976",3
84563,84399,"n:n","1988 to 1976",3
84564,84591,"n:n","1988 to 1976",3
84564,84592,"n:n","1988 to 1976",3
84564,84593,"n:n","1988 to 1976",3
84564,84594,"n:n","1988 to 1976",3
84564,84599,"n:n","1988 to 1976",3
84564,84723,"n:n","1988 to 1976",3
84581,84292,"n:n","1988 to 1976",3
84581,84293,"n:n","1988 to 1976",3
84581,84294,"n:n","1988 to 1976",3
84581,84299,"n:n","1988 to 1976",3
84581,84392,"n:n","1988 to 1976",3
84581,84393,"n:n","1988 to 1976",3
84581,84394,"n:n","1988 to 1976",3
84581,84399,"n:n","1988 to 1976",3
84587,84292,"n:n","1988 to 1976",3
84587,84293,"n:n","1988 to 1976",3
84587,84294,"n:n","1988 to 1976",3
84587,84299,"n:n","1988 to 1976",3
84587,84421,"n:n","1988 to 1976",3
84587,84422,"n:n","1988 to 1976",3
84587,84429,"n:n","1988 to 1976",3
84589,84392,"n:n","1988 to 1976",3
84589,84393,"n:n","1988 to 1976",3
84589,84394,"n:n","1988 to 1976",3
84589,84399,"n:n","1988 to 1976",3
84589,84431,"n:n","1988 to 1976",3
84589,84432,"n:n","1988 to 1976",3
84589,84439,"n:n","1988 to 1976",3
84591,84591,"n:n","1988 to 1976",3
84591,84592,"n:n","1988 to 1976",3
84591,84593,"n:n","1988 to 1976",3
84591,84594,"n:n","1988 to 1976",3
84591,84599,"n:n","1988 to 1976",3
84592,84591,"n:n","1988 to 1976",3
84592,84592,"n:n","1988 to 1976",3
84592,84593,"n:n","1988 to 1976",3
84592,84594,"n:n","1988 to 1976",3
84592,84599,"n:n","1988 to 1976",3
84599,84591,"n:n","1988 to 1976",3
84599,84592,"n:n","1988 to 1976",3
84599,84593,"n:n","1988 to 1976",3
84599,84594,"n:n","1988 to 1976",3
84599,84599,"n:n","1988 to 1976",3
84611,84711,"1:1","1988 to 1976",NA
84612,84712,"1:1","1988 to 1976",NA
84613,84713,"1:1","1988 to 1976",NA
84614,84714,"n:1","1988 to 1976",3
84619,84211,"n:n","1988 to 1976",3
84619,84219,"n:n","1988 to 1976",3
84619,84221,"n:n","1988 to 1976",3
84619,84222,"n:n","1988 to 1976",3
84619,84223,"n:n","1988 to 1976",3
84619,84229,"n:n","1988 to 1976",3
84619,84231,"n:n","1988 to 1976",3
84619,84232,"n:n","1988 to 1976",3
84619,84233,"n:n","1988 to 1976",3
84619,84239,"n:n","1988 to 1976",3
84619,84241,"n:n","1988 to 1976",3
84619,84242,"n:n","1988 to 1976",3
84619,84243,"n:n","1988 to 1976",3
84619,84249,"n:n","1988 to 1976",3
84619,84291,"n:n","1988 to 1976",3
84619,84292,"n:n","1988 to 1976",3
84619,84293,"n:n","1988 to 1976",3
84619,84294,"n:n","1988 to 1976",3
84619,84299,"n:n","1988 to 1976",3
84619,84311,"n:n","1988 to 1976",3
84619,84312,"n:n","1988 to 1976",3
84619,84313,"n:n","1988 to 1976",3
84619,84319,"n:n","1988 to 1976",3
84619,84321,"n:n","1988 to 1976",3
84619,84322,"n:n","1988 to 1976",3
84619,84323,"n:n","1988 to 1976",3
84619,84329,"n:n","1988 to 1976",3
84619,84331,"n:n","1988 to 1976",3
84619,84332,"n:n","1988 to 1976",3
84619,84333,"n:n","1988 to 1976",3
84619,84339,"n:n","1988 to 1976",3
84619,84341,"n:n","1988 to 1976",3
84619,84342,"n:n","1988 to 1976",3
84619,84343,"n:n","1988 to 1976",3
84619,84349,"n:n","1988 to 1976",3
84619,84351,"n:n","1988 to 1976",3
84619,84352,"n:n","1988 to 1976",3
84619,84359,"n:n","1988 to 1976",3
84619,84391,"n:n","1988 to 1976",3
84619,84392,"n:n","1988 to 1976",3
84619,84393,"n:n","1988 to 1976",3
84619,84394,"n:n","1988 to 1976",3
84619,84399,"n:n","1988 to 1976",3
84619,84411,"n:n","1988 to 1976",3
84619,84412,"n:n","1988 to 1976",3
84619,84419,"n:n","1988 to 1976",3
84619,84421,"n:n","1988 to 1976",3
84619,84422,"n:n","1988 to 1976",3
84619,84429,"n:n","1988 to 1976",3
84619,84431,"n:n","1988 to 1976",3
84619,84432,"n:n","1988 to 1976",3
84619,84439,"n:n","1988 to 1976",3
84619,84714,"n:n","1988 to 1976",3
84619,84719,"n:n","1988 to 1976",3
84621,84611,"n:n","1988 to 1976",3
84621,84631,"n:n","1988 to 1976",3
84621,84641,"n:n","1988 to 1976",3
84621,84649,"n:n","1988 to 1976",3
84621,84723,"n:n","1988 to 1976",3
84622,84722,"n:n","1988 to 1976",3
84622,84723,"n:n","1988 to 1976",3
84629,84722,"n:n","1988 to 1976",3
84629,84723,"n:n","1988 to 1976",3
84691,84721,"n:n","1988 to 1976",3
84691,84723,"n:n","1988 to 1976",3
84692,84721,"n:1","1988 to 1976",3
84693,65898,"n:n","1988 to 1976",3
84693,84591,"n:n","1988 to 1976",3
84693,84592,"n:n","1988 to 1976",3
84693,84593,"n:n","1988 to 1976",3
84693,84594,"n:n","1988 to 1976",3
84693,84599,"n:n","1988 to 1976",3
84694,65898,"n:n","1988 to 1976",3
84694,84591,"n:n","1988 to 1976",3
84694,84592,"n:n","1988 to 1976",3
84694,84593,"n:n","1988 to 1976",3
84694,84594,"n:n","1988 to 1976",3
84694,84599,"n:n","1988 to 1976",3
84699,65898,"n:n","1988 to 1976",3
84699,84591,"n:n","1988 to 1976",3
84699,84592,"n:n","1988 to 1976",3
84699,84593,"n:n","1988 to 1976",3
84699,84599,"n:n","1988 to 1976",3
84699,84649,"n:n","1988 to 1976",3
84699,84721,"n:n","1988 to 1976",3
84699,84722,"n:n","1988 to 1976",3
84699,84723,"n:n","1988 to 1976",3
84811,8481,"n:1","1988 to 1976",3
84812,8481,"n:1","1988 to 1976",3
84813,8481,"n:1","1988 to 1976",3
84819,8481,"n:1","1988 to 1976",3
84821,84821,"1:1","1988 to 1976",NA
84822,84822,"n:1","1988 to 1976",3
84829,84822,"n:1","1988 to 1976",3
84831,84831,"n:1","1988 to 1976",145
84832,84832,"1:1","1988 to 1976",NA
84841,84841,"1:1","1988 to 1976",NA
84842,84842,"1:1","1988 to 1976",NA
84843,84843,"1:n","1988 to 1976",287
84843,89995,"n:n","1988 to 1976",287
84844,84849,"n:1","1988 to 1976",288
84845,84849,"n:1","1988 to 1976",288
84848,84848,"1:1","1988 to 1976",NA
84849,84849,"n:1","1988 to 1976",288
85111,85101,"n:1","1988 to 1976",289
85113,85101,"n:1","1988 to 1976",289
85115,85102,"n:1","1988 to 1976",290
85121,85101,"n:1","1988 to 1976",289
85122,85102,"n:1","1988 to 1976",290
85123,85101,"n:1","1988 to 1976",289
85124,85102,"n:1","1988 to 1976",290
85125,85102,"n:1","1988 to 1976",290
85131,85101,"n:1","1988 to 1976",289
85132,85101,"n:1","1988 to 1976",289
85141,85102,"n:1","1988 to 1976",290
85142,85102,"n:1","1988 to 1976",290
85148,85102,"n:1","1988 to 1976",290
85149,85103,"n:n","1988 to 1976",290
85149,85104,"n:n","1988 to 1976",290
85151,85102,"n:1","1988 to 1976",290
85152,85102,"n:1","1988 to 1976",290
85159,85103,"n:n","1988 to 1976",290
85159,85104,"n:n","1988 to 1976",290
87111,87101,"n:1","1988 to 1976",291
87115,87101,"n:n","1988 to 1976",291
87115,87102,"n:n","1988 to 1976",291
87119,87101,"n:n","1988 to 1976",291
87119,87102,"n:n","1988 to 1976",291
87131,87103,"n:1","1988 to 1976",292
87139,87103,"n:1","1988 to 1976",292
87141,87104,"n:1","1988 to 1976",293
87143,87104,"n:1","1988 to 1976",293
87145,87104,"n:1","1988 to 1976",293
87149,87104,"n:1","1988 to 1976",293
87191,87109,"n:1","1988 to 1976",3
87192,87109,"n:1","1988 to 1976",3
87193,87109,"n:1","1988 to 1976",3
87199,87109,"n:1","1988 to 1976",3
87211,87201,"n:1","1988 to 1976",294
87219,82121,"n:n","1988 to 1976",294
87219,87201,"n:n","1988 to 1976",294
87221,87202,"n:1","1988 to 1976",257
87225,7741,"n:n","1988 to 1976",257
87225,87202,"n:n","1988 to 1976",257
87229,7741,"n:n","1988 to 1976",257
87229,87202,"n:n","1988 to 1976",257
87231,87203,"n:1","1988 to 1976",295
87233,87203,"n:1","1988 to 1976",295
87235,87203,"n:1","1988 to 1976",295
87311,8731,"n:1","1988 to 1976",296
87313,8731,"n:1","1988 to 1976",296
87315,8731,"n:1","1988 to 1976",296
87319,8749,"n:1","1988 to 1976",3
87321,8732,"n:n","1988 to 1976",3
87321,87483,"n:n","1988 to 1976",3
87321,87489,"n:n","1988 to 1976",3
87325,8732,"n:n","1988 to 1976",3
87325,87483,"n:n","1988 to 1976",3
87325,87489,"n:n","1988 to 1976",3
87329,8749,"n:1","1988 to 1976",3
87411,87411,"n:n","1988 to 1976",3
87411,87483,"n:n","1988 to 1976",3
87411,87489,"n:n","1988 to 1976",3
87412,8749,"n:n","1988 to 1976",3
87412,87411,"n:n","1988 to 1976",3
87413,84719,"n:n","1988 to 1976",3
87413,87412,"n:n","1988 to 1976",3
87413,87483,"n:n","1988 to 1976",3
87414,8749,"n:n","1988 to 1976",3
87414,87412,"n:n","1988 to 1976",3
87422,87421,"n:n","1988 to 1976",3
87422,87483,"n:n","1988 to 1976",3
87422,87489,"n:n","1988 to 1976",3
87423,87421,"n:n","1988 to 1976",3
87423,87483,"n:n","1988 to 1976",3
87423,87489,"n:n","1988 to 1976",3
87424,8749,"n:n","1988 to 1976",3
87424,87429,"n:n","1988 to 1976",3
87425,87421,"n:n","1988 to 1976",3
87425,87483,"n:n","1988 to 1976",3
87425,87489,"n:n","1988 to 1976",3
87426,8749,"n:n","1988 to 1976",3
87426,87429,"n:n","1988 to 1976",3
87431,8743,"n:n","1988 to 1976",3
87431,87483,"n:n","1988 to 1976",3
87431,87489,"n:n","1988 to 1976",3
87435,8743,"n:n","1988 to 1976",3
87435,87483,"n:n","1988 to 1976",3
87435,87489,"n:n","1988 to 1976",3
87437,8743,"n:n","1988 to 1976",3
87437,87483,"n:n","1988 to 1976",3
87437,87489,"n:n","1988 to 1976",3
87439,8749,"n:1","1988 to 1976",3
87441,8744,"n:n","1988 to 1976",3
87441,87483,"n:n","1988 to 1976",3
87441,87489,"n:n","1988 to 1976",3
87442,8744,"n:n","1988 to 1976",3
87442,87483,"n:n","1988 to 1976",3
87442,87489,"n:n","1988 to 1976",3
87443,8744,"n:n","1988 to 1976",3
87443,87483,"n:n","1988 to 1976",3
87444,8744,"n:n","1988 to 1976",3
87444,87483,"n:n","1988 to 1976",3
87445,8744,"n:n","1988 to 1976",3
87445,87483,"n:n","1988 to 1976",3
87446,8744,"n:n","1988 to 1976",3
87446,87483,"n:n","1988 to 1976",3
87446,87489,"n:n","1988 to 1976",3
87449,8744,"n:n","1988 to 1976",3
87449,8749,"n:n","1988 to 1976",3
87451,8749,"n:n","1988 to 1976",3
87451,87451,"1:n","1988 to 1976",3
87451,87483,"n:n","1988 to 1976",3
87451,87489,"n:n","1988 to 1976",3
87452,87452,"1:1","1988 to 1976",NA
87453,87453,"n:n","1988 to 1976",3
87453,87483,"n:n","1988 to 1976",3
87453,87489,"n:n","1988 to 1976",3
87454,8749,"n:n","1988 to 1976",3
87454,87453,"n:n","1988 to 1976",3
87455,87454,"1:n","1988 to 1976",3
87455,87483,"n:n","1988 to 1976",3
87455,87489,"n:n","1988 to 1976",3
87456,8749,"n:1","1988 to 1976",3
87461,8743,"n:n","1988 to 1976",3
87461,87481,"n:n","1988 to 1976",3
87461,87484,"n:n","1988 to 1976",3
87463,8743,"n:n","1988 to 1976",3
87463,87481,"n:n","1988 to 1976",3
87463,87484,"n:n","1988 to 1976",3
87465,8743,"n:n","1988 to 1976",3
87465,87481,"n:n","1988 to 1976",3
87465,87484,"n:n","1988 to 1976",3
87469,8749,"n:1","1988 to 1976",3
87471,87482,"n:1","1988 to 1976",251
87473,87483,"n:1","1988 to 1976",3
87475,87483,"n:n","1988 to 1976",3
87475,87489,"n:n","1988 to 1976",3
87477,87483,"n:n","1988 to 1976",3
87477,87489,"n:n","1988 to 1976",3
87478,87483,"n:n","1988 to 1976",3
87478,87489,"n:n","1988 to 1976",3
87479,8749,"n:1","1988 to 1976",3
88111,88111,"1:1","1988 to 1976",NA
88112,88112,"n:1","1988 to 1976",297
88113,88112,"n:1","1988 to 1976",297
88114,88119,"n:1","1988 to 1976",298
88115,88119,"n:1","1988 to 1976",298
88121,88121,"n:n","1988 to 1976",249
88121,88122,"n:n","1988 to 1976",249
88122,88121,"n:n","1988 to 1976",249
88122,88122,"n:n","1988 to 1976",249
88123,88129,"n:1","1988 to 1976",252
88124,88129,"n:1","1988 to 1976",252
88131,88131,"n:1","1988 to 1976",299
88132,88131,"n:1","1988 to 1976",299
88133,88131,"n:1","1988 to 1976",299
88134,88131,"n:1","1988 to 1976",299
88135,88139,"n:1","1988 to 1976",214
88136,88139,"n:1","1988 to 1976",214
88411,88411,"n:1","1988 to 1976",3
88415,88411,"n:1","1988 to 1976",3
88417,88411,"n:1","1988 to 1976",3
88419,6642,"n:n","1988 to 1976",3
88419,87109,"n:n","1988 to 1976",3
88419,88411,"n:n","1988 to 1976",3
88421,88421,"n:1","1988 to 1976",302
88422,88421,"n:1","1988 to 1976",302
88423,88422,"1:1","1988 to 1976",NA
88431,88412,"n:1","1988 to 1976",303
88432,88412,"n:1","1988 to 1976",303
88433,88412,"n:1","1988 to 1976",303
88439,88412,"n:1","1988 to 1976",303
88531,88511,"n:1","1988 to 1976",304
88532,88511,"n:1","1988 to 1976",304
88539,88511,"n:1","1988 to 1976",304
88541,88511,"n:1","1988 to 1976",304
88542,88511,"n:1","1988 to 1976",304
88549,88511,"n:1","1988 to 1976",304
88551,88513,"n:1","1988 to 1976",305
88552,88513,"n:1","1988 to 1976",305
88571,88521,"1:1","1988 to 1976",NA
88572,88512,"n:1","1988 to 1976",306
88573,88512,"n:1","1988 to 1976",306
88574,88522,"n:1","1988 to 1976",307
88575,88522,"n:1","1988 to 1976",307
88576,88522,"n:1","1988 to 1976",307
88577,88522,"n:1","1988 to 1976",307
88578,88522,"n:1","1988 to 1976",307
88579,88522,"n:1","1988 to 1976",307
88591,88514,"1:1","1988 to 1976",NA
88592,8972,"n:n","1988 to 1976",3
88592,89731,"n:n","1988 to 1976",3
88593,8481,"n:n","1988 to 1976",3
88593,8933,"n:n","1988 to 1976",3
88593,8972,"n:n","1988 to 1976",3
88593,65899,"n:n","1988 to 1976",3
88593,89733,"n:n","1988 to 1976",3
88594,88523,"1:1","1988 to 1976",NA
88595,88524,"1:1","1988 to 1976",NA
88596,88525,"1:1","1988 to 1976",NA
88597,88526,"1:1","1988 to 1976",NA
88598,88529,"n:1","1988 to 1976",308
88599,88529,"n:1","1988 to 1976",308
89111,95101,"n:1","1988 to 1976",3
89112,95102,"1:1","1988 to 1976",NA
89113,95104,"1:1","1988 to 1976",NA
89114,95105,"1:1","1988 to 1976",NA
89121,95106,"n:1","1988 to 1976",309
89122,89463,"n:1","1988 to 1976",309
89123,89463,"n:1","1988 to 1976",309
89124,89463,"n:n","1988 to 1976",309
89124,95106,"n:n","1988 to 1976",309
89129,95106,"n:1","1988 to 1976",309
89131,89461,"1:1","1988 to 1976",NA
89139,89462,"1:1","1988 to 1976",NA
89191,95109,"n:1","1988 to 1976",3
89193,95109,"n:1","1988 to 1976",3
89195,95109,"n:1","1988 to 1976",3
89199,6129,"n:n","1988 to 1976",3
89199,62898,"n:n","1988 to 1976",3
89199,65899,"n:n","1988 to 1976",3
89199,95109,"n:n","1988 to 1976",3
89212,89212,"1:1","1988 to 1976",NA
89213,89213,"n:1","1988 to 1976",310
89214,89213,"n:1","1988 to 1976",310
89215,89211,"n:n","1988 to 1976",3
89215,89282,"n:n","1988 to 1976",3
89216,89211,"n:1","1988 to 1976",3
89219,89211,"n:n","1988 to 1976",3
89219,89282,"n:n","1988 to 1976",3
89219,89289,"n:n","1988 to 1976",3
89221,8922,"n:n","1988 to 1976",3
89221,89286,"n:n","1988 to 1976",3
89229,8922,"n:n","1988 to 1976",3
89229,89289,"n:n","1988 to 1976",3
89241,89241,"1:1","1988 to 1976",NA
89242,89242,"1:n","1988 to 1976",3
89242,89289,"n:n","1988 to 1976",3
89281,89281,"1:1","1988 to 1976",NA
89282,89282,"n:1","1988 to 1976",3
89283,89283,"1:1","1988 to 1976",NA
89284,6652,"n:n","1988 to 1976",3
89284,6666,"n:n","1988 to 1976",3
89284,63549,"n:n","1988 to 1976",3
89284,63599,"n:n","1988 to 1976",3
89284,66132,"n:n","1988 to 1976",3
89284,69979,"n:n","1988 to 1976",3
89284,69981,"n:n","1988 to 1976",3
89284,69982,"n:n","1988 to 1976",3
89284,69983,"n:n","1988 to 1976",3
89284,69985,"n:n","1988 to 1976",3
89284,89284,"1:n","1988 to 1976",3
89284,89289,"n:n","1988 to 1976",3
89284,89399,"n:n","1988 to 1976",3
89285,89285,"1:1","1988 to 1976",NA
89286,89282,"n:n","1988 to 1976",3
89286,89286,"n:n","1988 to 1976",3
89287,89289,"n:1","1988 to 1976",3
89289,89282,"n:n","1988 to 1976",3
89289,89289,"n:n","1988 to 1976",3
89311,8931,"n:n","1988 to 1976",3
89311,83109,"n:n","1988 to 1976",3
89319,8931,"n:1","1988 to 1976",3
89321,8932,"n:n","1988 to 1976",3
89321,72848,"n:n","1988 to 1976",3
89329,89393,"1:n","1988 to 1976",3
89329,89399,"n:n","1988 to 1976",3
89331,5827,"n:n","1988 to 1976",3
89331,5829,"n:n","1988 to 1976",3
89331,5837,"n:n","1988 to 1976",3
89331,5839,"n:n","1988 to 1976",3
89331,5851,"n:n","1988 to 1976",3
89331,58212,"n:n","1988 to 1976",3
89331,58222,"n:n","1988 to 1976",3
89331,58232,"n:n","1988 to 1976",3
89331,58242,"n:n","1988 to 1976",3
89331,58259,"n:n","1988 to 1976",3
89331,58269,"n:n","1988 to 1976",3
89331,58313,"n:n","1988 to 1976",3
89331,58322,"n:n","1988 to 1976",3
89331,58333,"n:n","1988 to 1976",3
89331,58343,"n:n","1988 to 1976",3
89331,58362,"n:n","1988 to 1976",3
89331,58422,"n:n","1988 to 1976",3
89331,58432,"n:n","1988 to 1976",3
89331,58492,"n:n","1988 to 1976",3
89331,58493,"n:n","1988 to 1976",3
89331,58529,"n:n","1988 to 1976",3
89331,89289,"n:n","1988 to 1976",3
89331,89391,"1:n","1988 to 1976",3
89331,89392,"1:n","1988 to 1976",3
89331,89399,"n:n","1988 to 1976",3
89332,8932,"n:n","1988 to 1976",3
89332,89399,"n:n","1988 to 1976",3
89394,89394,"1:1","1988 to 1976",NA
89395,89399,"n:1","1988 to 1976",3
89399,8933,"n:n","1988 to 1976",3
89399,8935,"n:n","1988 to 1976",3
89399,89399,"n:n","1988 to 1976",3
89421,7852,"n:n","1988 to 1976",3
89421,89421,"n:n","1988 to 1976",3
89422,89422,"n:1","1988 to 1976",311
89423,89422,"n:1","1988 to 1976",311
89424,89423,"n:1","1988 to 1976",196
89425,89423,"n:1","1988 to 1976",196
89426,89423,"n:1","1988 to 1976",196
89427,89423,"n:1","1988 to 1976",196
89429,89423,"n:1","1988 to 1976",196
89431,89424,"n:1","1988 to 1976",3
89433,89424,"n:n","1988 to 1976",3
89433,89523,"n:n","1988 to 1976",3
89435,89424,"n:1","1988 to 1976",3
