"code.target","code.source","Relationship","adjustment","group.id"
300410,54192,"n:n","1992 to 1988",74
300410,54193,"n:n","1992 to 1988",74
300410,54199,"n:n","1992 to 1988",74
300410,54211,"n:n","1992 to 1988",74
300410,54212,"n:n","1992 to 1988",74
300410,54213,"n:n","1992 to 1988",74
300410,54219,"n:n","1992 to 1988",74
300410,54221,"n:n","1992 to 1988",74
300410,54222,"n:n","1992 to 1988",74
300410,54223,"n:n","1992 to 1988",74
300410,54224,"n:n","1992 to 1988",74
300410,54229,"n:n","1992 to 1988",74
300410,54231,"n:n","1992 to 1988",74
300410,54232,"n:n","1992 to 1988",74
300410,54291,"n:n","1992 to 1988",74
300410,54292,"n:n","1992 to 1988",74
300410,54293,"n:n","1992 to 1988",74
300410,58221,"n:n","1992 to 1988",74
300410,58222,"n:n","1992 to 1988",74
300410,58223,"n:n","1992 to 1988",74
300410,58224,"n:n","1992 to 1988",74
300410,58225,"n:n","1992 to 1988",74
300410,58226,"n:n","1992 to 1988",74
300410,58227,"n:n","1992 to 1988",74
300410,58228,"n:n","1992 to 1988",74
300410,58229,"n:n","1992 to 1988",74
300410,58291,"n:n","1992 to 1988",74
300410,59899,"n:n","1992 to 1988",74
300410,65521,"n:n","1992 to 1988",74
300410,65523,"n:n","1992 to 1988",74
300410,89399,"n:n","1992 to 1988",74
300420,54162,"n:n","1992 to 1988",74
300420,54163,"n:n","1992 to 1988",74
300420,54164,"n:n","1992 to 1988",74
300420,54191,"n:n","1992 to 1988",74
300420,54192,"n:n","1992 to 1988",74
300420,54193,"n:n","1992 to 1988",74
300420,54199,"n:n","1992 to 1988",74
300420,54211,"n:n","1992 to 1988",74
300420,54212,"n:n","1992 to 1988",74
300420,54213,"n:n","1992 to 1988",74
300420,54219,"n:n","1992 to 1988",74
300420,54221,"n:n","1992 to 1988",74
300420,54222,"n:n","1992 to 1988",74
300420,54223,"n:n","1992 to 1988",74
300420,54224,"n:n","1992 to 1988",74
300420,54229,"n:n","1992 to 1988",74
300420,54231,"n:n","1992 to 1988",74
300420,54232,"n:n","1992 to 1988",74
300420,54291,"n:n","1992 to 1988",74
300420,54292,"n:n","1992 to 1988",74
300420,54293,"n:n","1992 to 1988",74
300420,58221,"n:n","1992 to 1988",74
300420,58222,"n:n","1992 to 1988",74
300420,58223,"n:n","1992 to 1988",74
300420,58224,"n:n","1992 to 1988",74
300420,58225,"n:n","1992 to 1988",74
300420,58226,"n:n","1992 to 1988",74
300420,58227,"n:n","1992 to 1988",74
300420,58228,"n:n","1992 to 1988",74
300420,58229,"n:n","1992 to 1988",74
300420,58291,"n:n","1992 to 1988",74
300420,59899,"n:n","1992 to 1988",74
300420,65521,"n:n","1992 to 1988",74
300420,65523,"n:n","1992 to 1988",74
300420,89399,"n:n","1992 to 1988",74
300431,54162,"n:n","1992 to 1988",74
300431,54163,"n:n","1992 to 1988",74
300431,54164,"n:n","1992 to 1988",74
300431,54191,"n:n","1992 to 1988",74
300431,54192,"n:n","1992 to 1988",74
300431,54193,"n:n","1992 to 1988",74
300431,54199,"n:n","1992 to 1988",74
300431,54211,"n:n","1992 to 1988",74
300431,54212,"n:n","1992 to 1988",74
300431,54213,"n:n","1992 to 1988",74
300431,54219,"n:n","1992 to 1988",74
300431,54221,"n:n","1992 to 1988",74
300431,54222,"n:n","1992 to 1988",74
300431,54223,"n:n","1992 to 1988",74
300431,54224,"n:n","1992 to 1988",74
300431,54229,"n:n","1992 to 1988",74
300431,54231,"n:n","1992 to 1988",74
300431,54232,"n:n","1992 to 1988",74
300431,54291,"n:n","1992 to 1988",74
300431,54292,"n:n","1992 to 1988",74
300431,54293,"n:n","1992 to 1988",74
300431,58221,"n:n","1992 to 1988",74
300431,58222,"n:n","1992 to 1988",74
300431,58223,"n:n","1992 to 1988",74
300431,58224,"n:n","1992 to 1988",74
300431,58225,"n:n","1992 to 1988",74
300431,58226,"n:n","1992 to 1988",74
300431,58227,"n:n","1992 to 1988",74
300431,58228,"n:n","1992 to 1988",74
300431,58229,"n:n","1992 to 1988",74
300431,58291,"n:n","1992 to 1988",74
300431,59899,"n:n","1992 to 1988",74
300431,65521,"n:n","1992 to 1988",74
300431,65523,"n:n","1992 to 1988",74
300431,89399,"n:n","1992 to 1988",74
300432,54162,"n:n","1992 to 1988",74
300432,54163,"n:n","1992 to 1988",74
300432,54164,"n:n","1992 to 1988",74
300432,54191,"n:n","1992 to 1988",74
300432,54192,"n:n","1992 to 1988",74
300432,54193,"n:n","1992 to 1988",74
300432,54199,"n:n","1992 to 1988",74
300432,54211,"n:n","1992 to 1988",74
300432,54212,"n:n","1992 to 1988",74
300432,54213,"n:n","1992 to 1988",74
300432,54219,"n:n","1992 to 1988",74
300432,54221,"n:n","1992 to 1988",74
300432,54222,"n:n","1992 to 1988",74
300432,54223,"n:n","1992 to 1988",74
300432,54224,"n:n","1992 to 1988",74
300432,54229,"n:n","1992 to 1988",74
300432,54231,"n:n","1992 to 1988",74
300432,54232,"n:n","1992 to 1988",74
300432,54291,"n:n","1992 to 1988",74
300432,54292,"n:n","1992 to 1988",74
300432,54293,"n:n","1992 to 1988",74
300432,58221,"n:n","1992 to 1988",74
300432,58222,"n:n","1992 to 1988",74
300432,58223,"n:n","1992 to 1988",74
300432,58224,"n:n","1992 to 1988",74
300432,58225,"n:n","1992 to 1988",74
300432,58226,"n:n","1992 to 1988",74
300432,58227,"n:n","1992 to 1988",74
300432,58228,"n:n","1992 to 1988",74
300432,58229,"n:n","1992 to 1988",74
300432,58291,"n:n","1992 to 1988",74
300432,59899,"n:n","1992 to 1988",74
300432,65521,"n:n","1992 to 1988",74
300432,65523,"n:n","1992 to 1988",74
300432,89399,"n:n","1992 to 1988",74
300439,54162,"n:n","1992 to 1988",74
300439,54163,"n:n","1992 to 1988",74
300439,54164,"n:n","1992 to 1988",74
300439,54191,"n:n","1992 to 1988",74
300439,54192,"n:n","1992 to 1988",74
300439,54193,"n:n","1992 to 1988",74
300439,54199,"n:n","1992 to 1988",74
300439,54211,"n:n","1992 to 1988",74
300439,54212,"n:n","1992 to 1988",74
300439,54213,"n:n","1992 to 1988",74
300439,54219,"n:n","1992 to 1988",74
300439,54221,"n:n","1992 to 1988",74
300439,54222,"n:n","1992 to 1988",74
300439,54223,"n:n","1992 to 1988",74
300439,54224,"n:n","1992 to 1988",74
300439,54229,"n:n","1992 to 1988",74
300439,54231,"n:n","1992 to 1988",74
300439,54232,"n:n","1992 to 1988",74
300439,54291,"n:n","1992 to 1988",74
300439,54292,"n:n","1992 to 1988",74
300439,54293,"n:n","1992 to 1988",74
300439,58221,"n:n","1992 to 1988",74
300439,58222,"n:n","1992 to 1988",74
300439,58223,"n:n","1992 to 1988",74
300439,58224,"n:n","1992 to 1988",74
300439,58225,"n:n","1992 to 1988",74
300439,58226,"n:n","1992 to 1988",74
300439,58227,"n:n","1992 to 1988",74
300439,58228,"n:n","1992 to 1988",74
300439,58229,"n:n","1992 to 1988",74
300439,58291,"n:n","1992 to 1988",74
300439,59899,"n:n","1992 to 1988",74
300439,65521,"n:n","1992 to 1988",74
300439,65523,"n:n","1992 to 1988",74
300439,89399,"n:n","1992 to 1988",74
300440,54162,"n:n","1992 to 1988",74
300440,54163,"n:n","1992 to 1988",74
300440,54164,"n:n","1992 to 1988",74
300440,54191,"n:n","1992 to 1988",74
300440,54192,"n:n","1992 to 1988",74
300440,54193,"n:n","1992 to 1988",74
300440,54199,"n:n","1992 to 1988",74
300440,54211,"n:n","1992 to 1988",74
300440,54212,"n:n","1992 to 1988",74
300440,54213,"n:n","1992 to 1988",74
300440,54219,"n:n","1992 to 1988",74
300440,54221,"n:n","1992 to 1988",74
300440,54222,"n:n","1992 to 1988",74
300440,54223,"n:n","1992 to 1988",74
300440,54224,"n:n","1992 to 1988",74
300440,54229,"n:n","1992 to 1988",74
300440,54231,"n:n","1992 to 1988",74
300440,54232,"n:n","1992 to 1988",74
300440,54291,"n:n","1992 to 1988",74
300440,54292,"n:n","1992 to 1988",74
300440,54293,"n:n","1992 to 1988",74
300440,58221,"n:n","1992 to 1988",74
300440,58222,"n:n","1992 to 1988",74
300440,58223,"n:n","1992 to 1988",74
300440,58224,"n:n","1992 to 1988",74
300440,58225,"n:n","1992 to 1988",74
300440,58226,"n:n","1992 to 1988",74
300440,58227,"n:n","1992 to 1988",74
300440,58228,"n:n","1992 to 1988",74
300440,58229,"n:n","1992 to 1988",74
300440,58291,"n:n","1992 to 1988",74
300440,59899,"n:n","1992 to 1988",74
300440,65521,"n:n","1992 to 1988",74
300440,65523,"n:n","1992 to 1988",74
300440,89399,"n:n","1992 to 1988",74
300450,54162,"n:n","1992 to 1988",74
300450,54163,"n:n","1992 to 1988",74
300450,54164,"n:n","1992 to 1988",74
300450,54191,"n:n","1992 to 1988",74
300450,54192,"n:n","1992 to 1988",74
300450,54193,"n:n","1992 to 1988",74
300450,54199,"n:n","1992 to 1988",74
300450,54211,"n:n","1992 to 1988",74
300450,54212,"n:n","1992 to 1988",74
300450,54213,"n:n","1992 to 1988",74
300450,54219,"n:n","1992 to 1988",74
300450,54221,"n:n","1992 to 1988",74
300450,54222,"n:n","1992 to 1988",74
300450,54223,"n:n","1992 to 1988",74
300450,54224,"n:n","1992 to 1988",74
300450,54229,"n:n","1992 to 1988",74
300450,54231,"n:n","1992 to 1988",74
300450,54232,"n:n","1992 to 1988",74
300450,54291,"n:n","1992 to 1988",74
300450,54292,"n:n","1992 to 1988",74
300450,54293,"n:n","1992 to 1988",74
300450,58221,"n:n","1992 to 1988",74
300450,58222,"n:n","1992 to 1988",74
300450,58223,"n:n","1992 to 1988",74
300450,58224,"n:n","1992 to 1988",74
300450,58225,"n:n","1992 to 1988",74
300450,58226,"n:n","1992 to 1988",74
300450,58227,"n:n","1992 to 1988",74
300450,58228,"n:n","1992 to 1988",74
300450,58229,"n:n","1992 to 1988",74
300450,58291,"n:n","1992 to 1988",74
300450,59899,"n:n","1992 to 1988",74
300450,65521,"n:n","1992 to 1988",74
300450,65523,"n:n","1992 to 1988",74
300450,89399,"n:n","1992 to 1988",74
300490,54162,"n:n","1992 to 1988",74
300490,54163,"n:n","1992 to 1988",74
300490,54164,"n:n","1992 to 1988",74
300490,54191,"n:n","1992 to 1988",74
300490,54192,"n:n","1992 to 1988",74
300490,54193,"n:n","1992 to 1988",74
300490,54199,"n:n","1992 to 1988",74
300490,54211,"n:n","1992 to 1988",74
300490,54212,"n:n","1992 to 1988",74
300490,54213,"n:n","1992 to 1988",74
300490,54219,"n:n","1992 to 1988",74
300490,54221,"n:n","1992 to 1988",74
300490,54222,"n:n","1992 to 1988",74
300490,54223,"n:n","1992 to 1988",74
300490,54224,"n:n","1992 to 1988",74
300490,54229,"n:n","1992 to 1988",74
300490,54231,"n:n","1992 to 1988",74
300490,54232,"n:n","1992 to 1988",74
300490,54291,"n:n","1992 to 1988",74
300490,54292,"n:n","1992 to 1988",74
300490,54293,"n:n","1992 to 1988",74
300490,58221,"n:n","1992 to 1988",74
300490,58222,"n:n","1992 to 1988",74
300490,58223,"n:n","1992 to 1988",74
300490,58224,"n:n","1992 to 1988",74
300490,58225,"n:n","1992 to 1988",74
300490,58226,"n:n","1992 to 1988",74
300490,58227,"n:n","1992 to 1988",74
300490,58228,"n:n","1992 to 1988",74
300490,58229,"n:n","1992 to 1988",74
300490,58291,"n:n","1992 to 1988",74
300490,59899,"n:n","1992 to 1988",74
300490,65521,"n:n","1992 to 1988",74
300490,65523,"n:n","1992 to 1988",74
300490,89399,"n:n","1992 to 1988",74
300510,54162,"n:n","1992 to 1988",74
300510,54163,"n:n","1992 to 1988",74
300510,54164,"n:n","1992 to 1988",74
300510,54191,"n:n","1992 to 1988",74
300510,54192,"n:n","1992 to 1988",74
300510,54193,"n:n","1992 to 1988",74
300510,54199,"n:n","1992 to 1988",74
300510,54211,"n:n","1992 to 1988",74
300510,54212,"n:n","1992 to 1988",74
300510,54213,"n:n","1992 to 1988",74
300510,54219,"n:n","1992 to 1988",74
300510,54221,"n:n","1992 to 1988",74
300510,54222,"n:n","1992 to 1988",74
300510,54223,"n:n","1992 to 1988",74
300510,54224,"n:n","1992 to 1988",74
300510,54229,"n:n","1992 to 1988",74
300510,54231,"n:n","1992 to 1988",74
300510,54232,"n:n","1992 to 1988",74
300510,54291,"n:n","1992 to 1988",74
300510,54292,"n:n","1992 to 1988",74
300510,54293,"n:n","1992 to 1988",74
300510,58221,"n:n","1992 to 1988",74
300510,58222,"n:n","1992 to 1988",74
300510,58223,"n:n","1992 to 1988",74
300510,58224,"n:n","1992 to 1988",74
300510,58225,"n:n","1992 to 1988",74
300510,58226,"n:n","1992 to 1988",74
300510,58227,"n:n","1992 to 1988",74
300510,58228,"n:n","1992 to 1988",74
300510,58229,"n:n","1992 to 1988",74
300510,58291,"n:n","1992 to 1988",74
300510,59899,"n:n","1992 to 1988",74
300510,65521,"n:n","1992 to 1988",74
300510,65523,"n:n","1992 to 1988",74
300510,87221,"n:n","1992 to 1988",74
300510,89399,"n:n","1992 to 1988",74
300590,54162,"n:n","1992 to 1988",74
300590,54163,"n:n","1992 to 1988",74
300590,54164,"n:n","1992 to 1988",74
300590,54191,"n:n","1992 to 1988",74
300590,54192,"n:n","1992 to 1988",74
300590,54193,"n:n","1992 to 1988",74
300590,54199,"n:n","1992 to 1988",74
300590,54211,"n:n","1992 to 1988",74
300590,54212,"n:n","1992 to 1988",74
300590,54213,"n:n","1992 to 1988",74
300590,54219,"n:n","1992 to 1988",74
300590,54221,"n:n","1992 to 1988",74
300590,54222,"n:n","1992 to 1988",74
300590,54223,"n:n","1992 to 1988",74
300590,54224,"n:n","1992 to 1988",74
300590,54229,"n:n","1992 to 1988",74
300590,54231,"n:n","1992 to 1988",74
300590,54232,"n:n","1992 to 1988",74
300590,54291,"n:n","1992 to 1988",74
300590,54292,"n:n","1992 to 1988",74
300590,54293,"n:n","1992 to 1988",74
300590,58221,"n:n","1992 to 1988",74
300590,58222,"n:n","1992 to 1988",74
300590,58223,"n:n","1992 to 1988",74
300590,58224,"n:n","1992 to 1988",74
300590,58225,"n:n","1992 to 1988",74
300590,58226,"n:n","1992 to 1988",74
300590,58227,"n:n","1992 to 1988",74
300590,58228,"n:n","1992 to 1988",74
300590,58229,"n:n","1992 to 1988",74
300590,58291,"n:n","1992 to 1988",74
300590,59899,"n:n","1992 to 1988",74
300590,65521,"n:n","1992 to 1988",74
300590,65523,"n:n","1992 to 1988",74
300590,87221,"n:n","1992 to 1988",74
300590,89399,"n:n","1992 to 1988",74
300610,54162,"n:n","1992 to 1988",74
300610,54163,"n:n","1992 to 1988",74
300610,54164,"n:n","1992 to 1988",74
300610,54191,"n:n","1992 to 1988",74
300610,54192,"n:n","1992 to 1988",74
300610,54193,"n:n","1992 to 1988",74
300610,54199,"n:n","1992 to 1988",74
300610,54211,"n:n","1992 to 1988",74
300610,54212,"n:n","1992 to 1988",74
300610,54213,"n:n","1992 to 1988",74
300610,54219,"n:n","1992 to 1988",74
300610,54221,"n:n","1992 to 1988",74
300610,54222,"n:n","1992 to 1988",74
300610,54223,"n:n","1992 to 1988",74
300610,54224,"n:n","1992 to 1988",74
300610,54229,"n:n","1992 to 1988",74
300610,54231,"n:n","1992 to 1988",74
300610,54232,"n:n","1992 to 1988",74
300610,54291,"n:n","1992 to 1988",74
300610,54292,"n:n","1992 to 1988",74
300610,54293,"n:n","1992 to 1988",74
300610,58221,"n:n","1992 to 1988",74
300610,58222,"n:n","1992 to 1988",74
300610,58223,"n:n","1992 to 1988",74
300610,58224,"n:n","1992 to 1988",74
300610,58225,"n:n","1992 to 1988",74
300610,58226,"n:n","1992 to 1988",74
300610,58227,"n:n","1992 to 1988",74
300610,58228,"n:n","1992 to 1988",74
300610,58229,"n:n","1992 to 1988",74
300610,58291,"n:n","1992 to 1988",74
300610,59899,"n:n","1992 to 1988",74
300610,65521,"n:n","1992 to 1988",74
300610,65523,"n:n","1992 to 1988",74
300610,89399,"n:n","1992 to 1988",74
300620,54162,"n:n","1992 to 1988",74
300620,54163,"n:n","1992 to 1988",74
300620,54164,"n:n","1992 to 1988",74
300620,54191,"n:n","1992 to 1988",74
300620,54192,"n:n","1992 to 1988",74
300620,54193,"n:n","1992 to 1988",74
300620,54199,"n:n","1992 to 1988",74
300620,54211,"n:n","1992 to 1988",74
300620,54212,"n:n","1992 to 1988",74
300620,54213,"n:n","1992 to 1988",74
300620,54219,"n:n","1992 to 1988",74
300620,54221,"n:n","1992 to 1988",74
300620,54222,"n:n","1992 to 1988",74
300620,54223,"n:n","1992 to 1988",74
300620,54224,"n:n","1992 to 1988",74
300620,54229,"n:n","1992 to 1988",74
300620,54231,"n:n","1992 to 1988",74
300620,54232,"n:n","1992 to 1988",74
300620,54291,"n:n","1992 to 1988",74
300620,54292,"n:n","1992 to 1988",74
300620,54293,"n:n","1992 to 1988",74
300620,58221,"n:n","1992 to 1988",74
300620,58222,"n:n","1992 to 1988",74
300620,58223,"n:n","1992 to 1988",74
300620,58224,"n:n","1992 to 1988",74
300620,58225,"n:n","1992 to 1988",74
300620,58226,"n:n","1992 to 1988",74
300620,58227,"n:n","1992 to 1988",74
300620,58228,"n:n","1992 to 1988",74
300620,58229,"n:n","1992 to 1988",74
300620,58291,"n:n","1992 to 1988",74
300620,59899,"n:n","1992 to 1988",74
300620,65521,"n:n","1992 to 1988",74
300620,65523,"n:n","1992 to 1988",74
300620,89399,"n:n","1992 to 1988",74
300630,54162,"n:n","1992 to 1988",74
300630,54163,"n:n","1992 to 1988",74
300630,54164,"n:n","1992 to 1988",74
300630,54191,"n:n","1992 to 1988",74
300630,54192,"n:n","1992 to 1988",74
300630,54193,"n:n","1992 to 1988",74
300630,54199,"n:n","1992 to 1988",74
300630,54211,"n:n","1992 to 1988",74
300630,54212,"n:n","1992 to 1988",74
300630,54213,"n:n","1992 to 1988",74
300630,54219,"n:n","1992 to 1988",74
300630,54221,"n:n","1992 to 1988",74
300630,54222,"n:n","1992 to 1988",74
300630,54223,"n:n","1992 to 1988",74
300630,54224,"n:n","1992 to 1988",74
300630,54229,"n:n","1992 to 1988",74
300630,54231,"n:n","1992 to 1988",74
300630,54232,"n:n","1992 to 1988",74
300630,54291,"n:n","1992 to 1988",74
300630,54292,"n:n","1992 to 1988",74
300630,54293,"n:n","1992 to 1988",74
300630,58221,"n:n","1992 to 1988",74
300630,58222,"n:n","1992 to 1988",74
300630,58223,"n:n","1992 to 1988",74
300630,58224,"n:n","1992 to 1988",74
300630,58225,"n:n","1992 to 1988",74
300630,58226,"n:n","1992 to 1988",74
300630,58227,"n:n","1992 to 1988",74
300630,58228,"n:n","1992 to 1988",74
300630,58229,"n:n","1992 to 1988",74
300630,58291,"n:n","1992 to 1988",74
300630,59899,"n:n","1992 to 1988",74
300630,65521,"n:n","1992 to 1988",74
300630,65523,"n:n","1992 to 1988",74
300630,89399,"n:n","1992 to 1988",74
300640,54162,"n:n","1992 to 1988",74
300640,54163,"n:n","1992 to 1988",74
300640,54164,"n:n","1992 to 1988",74
300640,54191,"n:n","1992 to 1988",74
300640,54192,"n:n","1992 to 1988",74
300640,54193,"n:n","1992 to 1988",74
300640,54199,"n:n","1992 to 1988",74
300640,54211,"n:n","1992 to 1988",74
300640,54212,"n:n","1992 to 1988",74
300640,54213,"n:n","1992 to 1988",74
300640,54219,"n:n","1992 to 1988",74
300640,54221,"n:n","1992 to 1988",74
300640,54222,"n:n","1992 to 1988",74
300640,54223,"n:n","1992 to 1988",74
300640,54224,"n:n","1992 to 1988",74
300640,54229,"n:n","1992 to 1988",74
300640,54231,"n:n","1992 to 1988",74
300640,54232,"n:n","1992 to 1988",74
300640,54291,"n:n","1992 to 1988",74
300640,54292,"n:n","1992 to 1988",74
300640,54293,"n:n","1992 to 1988",74
300640,58221,"n:n","1992 to 1988",74
300640,58222,"n:n","1992 to 1988",74
300640,58223,"n:n","1992 to 1988",74
300640,58224,"n:n","1992 to 1988",74
300640,58225,"n:n","1992 to 1988",74
300640,58226,"n:n","1992 to 1988",74
300640,58227,"n:n","1992 to 1988",74
300640,58228,"n:n","1992 to 1988",74
300640,58229,"n:n","1992 to 1988",74
300640,58291,"n:n","1992 to 1988",74
300640,59899,"n:n","1992 to 1988",74
300640,65521,"n:n","1992 to 1988",74
300640,65523,"n:n","1992 to 1988",74
300640,89399,"n:n","1992 to 1988",74
300650,54162,"n:n","1992 to 1988",74
300650,54163,"n:n","1992 to 1988",74
300650,54164,"n:n","1992 to 1988",74
300650,54191,"n:n","1992 to 1988",74
300650,54192,"n:n","1992 to 1988",74
300650,54193,"n:n","1992 to 1988",74
300650,54199,"n:n","1992 to 1988",74
300650,54211,"n:n","1992 to 1988",74
300650,54212,"n:n","1992 to 1988",74
300650,54213,"n:n","1992 to 1988",74
300650,54219,"n:n","1992 to 1988",74
300650,54221,"n:n","1992 to 1988",74
300650,54222,"n:n","1992 to 1988",74
300650,54223,"n:n","1992 to 1988",74
300650,54224,"n:n","1992 to 1988",74
300650,54229,"n:n","1992 to 1988",74
300650,54231,"n:n","1992 to 1988",74
300650,54232,"n:n","1992 to 1988",74
300650,54291,"n:n","1992 to 1988",74
300650,54292,"n:n","1992 to 1988",74
300650,54293,"n:n","1992 to 1988",74
300650,58221,"n:n","1992 to 1988",74
300650,58222,"n:n","1992 to 1988",74
300650,58223,"n:n","1992 to 1988",74
300650,58224,"n:n","1992 to 1988",74
300650,58225,"n:n","1992 to 1988",74
300650,58226,"n:n","1992 to 1988",74
300650,58227,"n:n","1992 to 1988",74
300650,58228,"n:n","1992 to 1988",74
300650,58229,"n:n","1992 to 1988",74
300650,58291,"n:n","1992 to 1988",74
300650,59899,"n:n","1992 to 1988",74
300650,65521,"n:n","1992 to 1988",74
300650,65523,"n:n","1992 to 1988",74
300650,89399,"n:n","1992 to 1988",74
300660,54162,"n:n","1992 to 1988",74
300660,54163,"n:n","1992 to 1988",74
300660,54164,"n:n","1992 to 1988",74
300660,54191,"n:n","1992 to 1988",74
300660,54192,"n:n","1992 to 1988",74
300660,54193,"n:n","1992 to 1988",74
300660,54199,"n:n","1992 to 1988",74
300660,54211,"n:n","1992 to 1988",74
300660,54212,"n:n","1992 to 1988",74
300660,54213,"n:n","1992 to 1988",74
300660,54219,"n:n","1992 to 1988",74
300660,54221,"n:n","1992 to 1988",74
300660,54222,"n:n","1992 to 1988",74
300660,54223,"n:n","1992 to 1988",74
300660,54224,"n:n","1992 to 1988",74
300660,54229,"n:n","1992 to 1988",74
300660,54231,"n:n","1992 to 1988",74
300660,54232,"n:n","1992 to 1988",74
300660,54291,"n:n","1992 to 1988",74
300660,54292,"n:n","1992 to 1988",74
300660,54293,"n:n","1992 to 1988",74
300660,58221,"n:n","1992 to 1988",74
300660,58222,"n:n","1992 to 1988",74
300660,58223,"n:n","1992 to 1988",74
300660,58224,"n:n","1992 to 1988",74
300660,58225,"n:n","1992 to 1988",74
300660,58226,"n:n","1992 to 1988",74
300660,58227,"n:n","1992 to 1988",74
300660,58228,"n:n","1992 to 1988",74
